Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      81/81          std::allocator_traits<std::allocator<std::optional<Piece> > >::allocate(std::allocator<std::optional<Piece> >&, unsigned long) [128]
-----------------------------------------------
                0.00    0.00      81/81          std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_Vector_base(unsigned long, std::allocator<std::optional<Piece> > const&) [125]
[120]    0.0    0.00    0.00      81         std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_Vector_impl::_Vector_impl(std::allocator<std::optional<Piece> > const&) [120]
                0.00    0.00      81/81          std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_Vector_impl_data::_Vector_impl_data() [124]
                0.00    0.00      81/162         std::allocator<std::optional<Piece> >::allocator(std::allocator<std::optional<Piece> > const&) [103]
-----------------------------------------------
                0.00    0.00      81/81          std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::~_Vector_base() [126]
[121]    0.0    0.00    0.00      81         std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_Vector_impl::~_Vector_impl() [121]
                0.00    0.00      81/163         std::allocator<std::optional<Piece> >::~allocator() [101]
-----------------------------------------------
                0.00    0.00      81/81          std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::~_Vector_base() [126]
[122]    0.0    0.00    0.00      81         std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_M_deallocate(std::optional<Piece>*, unsigned long) [122]
                0.00    0.00      81/81          std::allocator_traits<std::allocator<std::optional<Piece> > >::deallocate(std::allocator<std::optional<Piece> >&, std::optional<Piece>*, unsigned long) [127]
-----------------------------------------------
                0.00    0.00      81/81          std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_Vector_base(unsigned long, std::allocator<std::optional<Piece> > const&) [125]
[123]    0.0    0.00    0.00      81         std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_M_create_storage(unsigned long) [123]
                0.00    0.00      81/81          std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_M_allocate(unsigned long) [119]
-----------------------------------------------
                0.00    0.00      81/81          std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_Vector_impl::_Vector_impl(std::allocator<std::optional<Piece> > const&) [120]
[124]    0.0    0.00    0.00      81         std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_Vector_impl_data::_Vector_impl_data() [124]
-----------------------------------------------
                0.00    0.00       1/81          std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::vector(unsigned long, std::allocator<std::optional<Piece> > const&) [36]
                0.00    0.00      80/81          std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::vector(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&) [136]
[125]    0.0    0.00    0.00      81         std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_Vector_base(unsigned long, std::allocator<std::optional<Piece> > const&) [125]
                0.00    0.00      81/81          std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_Vector_impl::_Vector_impl(std::allocator<std::optional<Piece> > const&) [120]
                0.00    0.00      81/81          std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_M_create_storage(unsigned long) [123]
-----------------------------------------------
                0.00    0.00      81/81          std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::~vector() [129]
[126]    0.0    0.00    0.00      81         std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::~_Vector_base() [126]
                0.00    0.00      81/81          std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_Vector_impl::~_Vector_impl() [121]
                0.00    0.00      81/81          std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_M_deallocate(std::optional<Piece>*, unsigned long) [122]
-----------------------------------------------
                0.00    0.00      81/81          std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_M_deallocate(std::optional<Piece>*, unsigned long) [122]
[127]    0.0    0.00    0.00      81         std::allocator_traits<std::allocator<std::optional<Piece> > >::deallocate(std::allocator<std::optional<Piece> >&, std::optional<Piece>*, unsigned long) [127]
                0.00    0.00      81/81          __gnu_cxx::new_allocator<std::optional<Piece> >::deallocate(std::optional<Piece>*, unsigned long) [116]
-----------------------------------------------
                0.00    0.00      81/81          std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_M_allocate(unsigned long) [119]
[128]    0.0    0.00    0.00      81         std::allocator_traits<std::allocator<std::optional<Piece> > >::allocate(std::allocator<std::optional<Piece> >&, unsigned long) [128]
                0.00    0.00      81/81          __gnu_cxx::new_allocator<std::optional<Piece> >::allocate(unsigned long, void const*) [117]
-----------------------------------------------
                0.00    0.00       1/81          Board::Board(unsigned long) [30]
                0.00    0.00      80/81          void std::_Destroy<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*) [141]
[129]    0.0    0.00    0.00      81         std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::~vector() [129]
                0.00    0.00      81/166         std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_M_get_Tp_allocator() [99]
                0.00    0.00      81/81          std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::~_Vector_base() [126]
                0.00    0.00      81/81          void std::_Destroy<std::optional<Piece>*, std::optional<Piece> >(std::optional<Piece>*, std::optional<Piece>*, std::allocator<std::optional<Piece> >&) [131]
-----------------------------------------------
                0.00    0.00      81/81          void std::_Destroy<std::optional<Piece>*, std::optional<Piece> >(std::optional<Piece>*, std::optional<Piece>*, std::allocator<std::optional<Piece> >&) [131]
[130]    0.0    0.00    0.00      81         void std::_Destroy<std::optional<Piece>*>(std::optional<Piece>*, std::optional<Piece>*) [130]
                0.00    0.00      81/81          void std::_Destroy_aux<true>::__destroy<std::optional<Piece>*>(std::optional<Piece>*, std::optional<Piece>*) [118]
-----------------------------------------------
                0.00    0.00      81/81          std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::~vector() [129]
[131]    0.0    0.00    0.00      81         void std::_Destroy<std::optional<Piece>*, std::optional<Piece> >(std::optional<Piece>*, std::optional<Piece>*, std::allocator<std::optional<Piece> >&) [131]
                0.00    0.00      81/81          void std::_Destroy<std::optional<Piece>*>(std::optional<Piece>*, std::optional<Piece>*) [130]
-----------------------------------------------
                0.00    0.00      80/80          std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::vector(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&) [136]
[132]    0.0    0.00    0.00      80         __gnu_cxx::__alloc_traits<std::allocator<std::optional<Piece> >, std::optional<Piece> >::_S_select_on_copy(std::allocator<std::optional<Piece> > const&) [132]
                0.00    0.00      80/80          std::allocator_traits<std::allocator<std::optional<Piece> > >::select_on_container_copy_construction(std::allocator<std::optional<Piece> > const&) [134]
-----------------------------------------------
                0.00    0.00      80/80          std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::vector(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&) [136]
[133]    0.0    0.00    0.00      80         std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_M_get_Tp_allocator() const [133]
-----------------------------------------------
                0.00    0.00      80/80          __gnu_cxx::__alloc_traits<std::allocator<std::optional<Piece> >, std::optional<Piece> >::_S_select_on_copy(std::allocator<std::optional<Piece> > const&) [132]
[134]    0.0    0.00    0.00      80         std::allocator_traits<std::allocator<std::optional<Piece> > >::select_on_container_copy_construction(std::allocator<std::optional<Piece> > const&) [134]
                0.00    0.00      80/162         std::allocator<std::optional<Piece> >::allocator(std::allocator<std::optional<Piece> > const&) [103]
-----------------------------------------------
                0.00    0.00      80/80          std::optional<Piece>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, std::optional<Piece>*>(__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, std::optional<Piece>*) [138]
[135]    0.0    0.00    0.00      80         std::optional<Piece>* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, std::optional<Piece>*>(__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, std::optional<Piece>*) [135]
                0.00    0.00     400/400         bool __gnu_cxx::operator!=<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >(__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&, __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [86]
                0.00    0.00     320/320         __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::operator*() const [91]
                0.00    0.00     320/324         std::optional<Piece>* std::__addressof<std::optional<Piece> >(std::optional<Piece>&) [88]
                0.00    0.00     320/320         void std::_Construct<std::optional<Piece>, std::optional<Piece> const&>(std::optional<Piece>*, std::optional<Piece> const&) [92]
                0.00    0.00     320/320         __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::operator++() [90]
-----------------------------------------------
